-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2023 through 12/30/2023 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS10M_MAX     MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
-END HEADER-
LAT,LON,YEAR,DOY,WS10M_MAX
46.5,-118.75,2023,1,1.85
46.5,-118.125,2023,1,3.23
46.5,-117.5,2023,1,2.27
46.5,-116.875,2023,1,1.48
47.0,-118.75,2023,1,2.2
47.0,-118.125,2023,1,1.96
47.0,-117.5,2023,1,1.83
47.0,-116.875,2023,1,1.42
47.5,-118.75,2023,1,3.44
47.5,-118.125,2023,1,2.04
47.5,-117.5,2023,1,1.17
47.5,-116.875,2023,1,1.55
48.0,-118.75,2023,1,2.64
48.0,-118.125,2023,1,2.02
48.0,-117.5,2023,1,1.75
48.0,-116.875,2023,1,1.02
48.5,-118.75,2023,1,1.72
48.5,-118.125,2023,1,1.75
48.5,-117.5,2023,1,1.63
48.5,-116.875,2023,1,1.08
46.5,-118.75,2023,2,3.6
46.5,-118.125,2023,2,3.92
46.5,-117.5,2023,2,4.5
46.5,-116.875,2023,2,3.85
47.0,-118.75,2023,2,4.77
47.0,-118.125,2023,2,4.13
47.0,-117.5,2023,2,4.06
47.0,-116.875,2023,2,2.74
47.5,-118.75,2023,2,4.83
47.5,-118.125,2023,2,4.3
47.5,-117.5,2023,2,2.9
47.5,-116.875,2023,2,2.44
48.0,-118.75,2023,2,2.95
48.0,-118.125,2023,2,2.29
48.0,-117.5,2023,2,2.22
48.0,-116.875,2023,2,2.28
48.5,-118.75,2023,2,2.15
48.5,-118.125,2023,2,2.41
48.5,-117.5,2023,2,2.38
48.5,-116.875,2023,2,2.45
46.5,-118.75,2023,3,2.83
46.5,-118.125,2023,3,3.61
46.5,-117.5,2023,3,3.83
46.5,-116.875,2023,3,3.1
47.0,-118.75,2023,3,2.74
47.0,-118.125,2023,3,2.71
47.0,-117.5,2023,3,2.91
47.0,-116.875,2023,3,2.76
47.5,-118.75,2023,3,3.46
47.5,-118.125,2023,3,2.98
47.5,-117.5,2023,3,2.55
47.5,-116.875,2023,3,2.89
48.0,-118.75,2023,3,3.2
48.0,-118.125,2023,3,2.31
48.0,-117.5,2023,3,2.4
48.0,-116.875,2023,3,2.68
48.5,-118.75,2023,3,1.99
48.5,-118.125,2023,3,1.94
48.5,-117.5,2023,3,1.79
48.5,-116.875,2023,3,2.21
46.5,-118.75,2023,4,4.37
46.5,-118.125,2023,4,6.09
46.5,-117.5,2023,4,6.51
46.5,-116.875,2023,4,4.89
47.0,-118.75,2023,4,7.08
47.0,-118.125,2023,4,7.02
47.0,-117.5,2023,4,6.74
47.0,-116.875,2023,4,4.06
47.5,-118.75,2023,4,7.69
47.5,-118.125,2023,4,7.07
47.5,-117.5,2023,4,5.21
47.5,-116.875,2023,4,3.35
48.0,-118.75,2023,4,5.2
48.0,-118.125,2023,4,3.64
48.0,-117.5,2023,4,3.33
48.0,-116.875,2023,4,3.09
48.5,-118.75,2023,4,2.82
48.5,-118.125,2023,4,2.46
48.5,-117.5,2023,4,2.6
48.5,-116.875,2023,4,2.87
46.5,-118.75,2023,5,5.91
46.5,-118.125,2023,5,6.23
46.5,-117.5,2023,5,5.97
46.5,-116.875,2023,5,5.04
47.0,-118.75,2023,5,7.97
47.0,-118.125,2023,5,7.73
47.0,-117.5,2023,5,6.69
47.0,-116.875,2023,5,3.91
47.5,-118.75,2023,5,7.99
47.5,-118.125,2023,5,7.07
47.5,-117.5,2023,5,4.95
47.5,-116.875,2023,5,3.44
48.0,-118.75,2023,5,5.42
48.0,-118.125,2023,5,3.94
48.0,-117.5,2023,5,3.27
48.0,-116.875,2023,5,3.14
48.5,-118.75,2023,5,2.76
48.5,-118.125,2023,5,2.38
48.5,-117.5,2023,5,2.48
48.5,-116.875,2023,5,2.92
46.5,-118.75,2023,6,4.22
46.5,-118.125,2023,6,4.49
46.5,-117.5,2023,6,3.95
46.5,-116.875,2023,6,3.4
47.0,-118.75,2023,6,3.82
47.0,-118.125,2023,6,4.1
47.0,-117.5,2023,6,4.3
47.0,-116.875,2023,6,3.07
47.5,-118.75,2023,6,5.07
47.5,-118.125,2023,6,4.83
47.5,-117.5,2023,6,3.79
47.5,-116.875,2023,6,2.91
48.0,-118.75,2023,6,2.81
48.0,-118.125,2023,6,1.97
48.0,-117.5,2023,6,2.12
48.0,-116.875,2023,6,2.29
48.5,-118.75,2023,6,1.69
48.5,-118.125,2023,6,1.8
48.5,-117.5,2023,6,1.92
48.5,-116.875,2023,6,2.08
46.5,-118.75,2023,7,6.22
46.5,-118.125,2023,7,6.06
46.5,-117.5,2023,7,5.95
46.5,-116.875,2023,7,5.19
47.0,-118.75,2023,7,5.51
47.0,-118.125,2023,7,6.75
47.0,-117.5,2023,7,6.83
47.0,-116.875,2023,7,3.84
47.5,-118.75,2023,7,7.06
47.5,-118.125,2023,7,6.23
47.5,-117.5,2023,7,4.81
47.5,-116.875,2023,7,3.23
48.0,-118.75,2023,7,4.78
48.0,-118.125,2023,7,3.14
48.0,-117.5,2023,7,2.77
48.0,-116.875,2023,7,2.55
48.5,-118.75,2023,7,2.66
48.5,-118.125,2023,7,2.27
48.5,-117.5,2023,7,2.27
48.5,-116.875,2023,7,2.29
46.5,-118.75,2023,8,6.28
46.5,-118.125,2023,8,7.69
46.5,-117.5,2023,8,6.24
46.5,-116.875,2023,8,5.26
47.0,-118.75,2023,8,4.9
47.0,-118.125,2023,8,6.17
47.0,-117.5,2023,8,5.7
47.0,-116.875,2023,8,3.54
47.5,-118.75,2023,8,6.35
47.5,-118.125,2023,8,5.74
47.5,-117.5,2023,8,5.07
47.5,-116.875,2023,8,3.93
48.0,-118.75,2023,8,3.6
48.0,-118.125,2023,8,2.92
48.0,-117.5,2023,8,2.53
48.0,-116.875,2023,8,2.65
48.5,-118.75,2023,8,2.16
48.5,-118.125,2023,8,1.86
48.5,-117.5,2023,8,1.88
48.5,-116.875,2023,8,2.43
46.5,-118.75,2023,9,5.24
46.5,-118.125,2023,9,6.91
46.5,-117.5,2023,9,6.46
46.5,-116.875,2023,9,5.24
47.0,-118.75,2023,9,6.8
47.0,-118.125,2023,9,7.01
47.0,-117.5,2023,9,6.6
47.0,-116.875,2023,9,4.09
47.5,-118.75,2023,9,7.18
47.5,-118.125,2023,9,6.26
47.5,-117.5,2023,9,4.54
47.5,-116.875,2023,9,3.25
48.0,-118.75,2023,9,4.76
48.0,-118.125,2023,9,3.14
48.0,-117.5,2023,9,2.62
48.0,-116.875,2023,9,2.39
48.5,-118.75,2023,9,2.5
48.5,-118.125,2023,9,1.97
48.5,-117.5,2023,9,1.95
48.5,-116.875,2023,9,2.16
46.5,-118.75,2023,10,3.29
46.5,-118.125,2023,10,4.48
46.5,-117.5,2023,10,5.06
46.5,-116.875,2023,10,4.08
47.0,-118.75,2023,10,5.77
47.0,-118.125,2023,10,5.47
47.0,-117.5,2023,10,5.53
47.0,-116.875,2023,10,3.32
47.5,-118.75,2023,10,6.58
47.5,-118.125,2023,10,5.88
47.5,-117.5,2023,10,3.91
47.5,-116.875,2023,10,2.75
48.0,-118.75,2023,10,4.17
48.0,-118.125,2023,10,3.14
48.0,-117.5,2023,10,2.47
48.0,-116.875,2023,10,2.15
48.5,-118.75,2023,10,2.25
48.5,-118.125,2023,10,1.97
48.5,-117.5,2023,10,2.33
48.5,-116.875,2023,10,2.52
46.5,-118.75,2023,11,6.35
46.5,-118.125,2023,11,6.12
46.5,-117.5,2023,11,5.29
46.5,-116.875,2023,11,3.84
47.0,-118.75,2023,11,5.79
47.0,-118.125,2023,11,5.93
47.0,-117.5,2023,11,5.57
47.0,-116.875,2023,11,3.75
47.5,-118.75,2023,11,6.68
47.5,-118.125,2023,11,5.96
47.5,-117.5,2023,11,4.44
47.5,-116.875,2023,11,3.16
48.0,-118.75,2023,11,4.47
48.0,-118.125,2023,11,2.84
48.0,-117.5,2023,11,2.38
48.0,-116.875,2023,11,2.14
48.5,-118.75,2023,11,2.18
48.5,-118.125,2023,11,2.05
48.5,-117.5,2023,11,2.36
48.5,-116.875,2023,11,2.3
46.5,-118.75,2023,12,6.8
46.5,-118.125,2023,12,7.66
46.5,-117.5,2023,12,5.89
46.5,-116.875,2023,12,4.29
47.0,-118.75,2023,12,5.69
47.0,-118.125,2023,12,6.19
47.0,-117.5,2023,12,6.2
47.0,-116.875,2023,12,4.09
47.5,-118.75,2023,12,6.71
47.5,-118.125,2023,12,5.89
47.5,-117.5,2023,12,4.95
47.5,-116.875,2023,12,3.74
48.0,-118.75,2023,12,4.56
48.0,-118.125,2023,12,2.85
48.0,-117.5,2023,12,2.54
48.0,-116.875,2023,12,2.23
48.5,-118.75,2023,12,2.25
48.5,-118.125,2023,12,1.98
48.5,-117.5,2023,12,2.04
48.5,-116.875,2023,12,2.16
46.5,-118.75,2023,13,5.58
46.5,-118.125,2023,13,7.23
46.5,-117.5,2023,13,6.47
46.5,-116.875,2023,13,4.23
47.0,-118.75,2023,13,4.39
47.0,-118.125,2023,13,5.72
47.0,-117.5,2023,13,5.77
47.0,-116.875,2023,13,3.63
47.5,-118.75,2023,13,6.12
47.5,-118.125,2023,13,5.33
47.5,-117.5,2023,13,4.22
47.5,-116.875,2023,13,3.32
48.0,-118.75,2023,13,4.48
48.0,-118.125,2023,13,2.69
48.0,-117.5,2023,13,2.13
48.0,-116.875,2023,13,2.35
48.5,-118.75,2023,13,2.11
48.5,-118.125,2023,13,1.64
48.5,-117.5,2023,13,1.68
48.5,-116.875,2023,13,2.05
46.5,-118.75,2023,14,4.19
46.5,-118.125,2023,14,5.33
46.5,-117.5,2023,14,4.92
46.5,-116.875,2023,14,3.75
47.0,-118.75,2023,14,5.39
47.0,-118.125,2023,14,5.76
47.0,-117.5,2023,14,4.83
47.0,-116.875,2023,14,2.94
47.5,-118.75,2023,14,5.86
47.5,-118.125,2023,14,5.03
47.5,-117.5,2023,14,3.67
47.5,-116.875,2023,14,2.64
48.0,-118.75,2023,14,4.65
48.0,-118.125,2023,14,3.07
48.0,-117.5,2023,14,2.4
48.0,-116.875,2023,14,2.01
48.5,-118.75,2023,14,1.98
48.5,-118.125,2023,14,1.63
