-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2023 through 12/30/2023 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS10M_MAX     MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
-END HEADER-
LAT,LON,YEAR,DOY,WS10M_MAX
45.5,-111.25,2023,1,2.15
45.5,-110.625,2023,1,2.36
45.5,-110.0,2023,1,2.74
45.5,-109.375,2023,1,3.62
45.5,-108.75,2023,1,2.99
46.0,-111.25,2023,1,2.49
46.0,-110.625,2023,1,2.98
46.0,-110.0,2023,1,4.19
46.0,-109.375,2023,1,5.04
46.0,-108.75,2023,1,5.06
46.5,-111.25,2023,1,2.52
46.5,-110.625,2023,1,3.23
46.5,-110.0,2023,1,4.48
46.5,-109.375,2023,1,4.85
46.5,-108.75,2023,1,5.42
47.0,-111.25,2023,1,3.13
47.0,-110.625,2023,1,3.72
47.0,-110.0,2023,1,4.56
47.0,-109.375,2023,1,4.62
47.0,-108.75,2023,1,6.13
47.5,-111.25,2023,1,5.01
47.5,-110.625,2023,1,5.66
47.5,-110.0,2023,1,5.95
47.5,-109.375,2023,1,5.47
47.5,-108.75,2023,1,5.72
48.0,-111.25,2023,1,4.52
48.0,-110.625,2023,1,4.73
48.0,-110.0,2023,1,4.81
48.0,-109.375,2023,1,5.56
48.0,-108.75,2023,1,5.61
48.5,-111.25,2023,1,5.23
48.5,-110.625,2023,1,4.28
48.5,-110.0,2023,1,4.13
48.5,-109.375,2023,1,4.78
48.5,-108.75,2023,1,4.75
45.5,-111.25,2023,2,2.91
45.5,-110.625,2023,2,3.2
45.5,-110.0,2023,2,3.8
45.5,-109.375,2023,2,2.79
45.5,-108.75,2023,2,3.32
46.0,-111.25,2023,2,2.05
46.0,-110.625,2023,2,3.38
46.0,-110.0,2023,2,3.61
46.0,-109.375,2023,2,3.42
46.0,-108.75,2023,2,3.72
46.5,-111.25,2023,2,2.47
46.5,-110.625,2023,2,2.63
46.5,-110.0,2023,2,3.48
46.5,-109.375,2023,2,3.7
46.5,-108.75,2023,2,3.77
47.0,-111.25,2023,2,3.46
47.0,-110.625,2023,2,3.88
47.0,-110.0,2023,2,4.2
47.0,-109.375,2023,2,4.12
47.0,-108.75,2023,2,3.93
47.5,-111.25,2023,2,4.05
47.5,-110.625,2023,2,4.3
47.5,-110.0,2023,2,4.3
47.5,-109.375,2023,2,3.66
47.5,-108.75,2023,2,3.38
48.0,-111.25,2023,2,3.82
48.0,-110.625,2023,2,3.67
48.0,-110.0,2023,2,4.0
48.0,-109.375,2023,2,3.98
48.0,-108.75,2023,2,3.76
48.5,-111.25,2023,2,3.94
48.5,-110.625,2023,2,4.13
48.5,-110.0,2023,2,4.69
48.5,-109.375,2023,2,4.59
48.5,-108.75,2023,2,4.16
45.5,-111.25,2023,3,4.11
45.5,-110.625,2023,3,4.21
45.5,-110.0,2023,3,6.21
45.5,-109.375,2023,3,6.68
45.5,-108.75,2023,3,3.34
46.0,-111.25,2023,3,5.13
46.0,-110.625,2023,3,4.91
46.0,-110.0,2023,3,7.12
46.0,-109.375,2023,3,8.1
46.0,-108.75,2023,3,6.62
46.5,-111.25,2023,3,3.63
46.5,-110.625,2023,3,4.48
46.5,-110.0,2023,3,5.9
46.5,-109.375,2023,3,5.96
46.5,-108.75,2023,3,6.28
47.0,-111.25,2023,3,4.88
47.0,-110.625,2023,3,5.31
47.0,-110.0,2023,3,4.97
47.0,-109.375,2023,3,4.82
47.0,-108.75,2023,3,5.31
47.5,-111.25,2023,3,6.6
47.5,-110.625,2023,3,7.52
47.5,-110.0,2023,3,5.87
47.5,-109.375,2023,3,4.51
47.5,-108.75,2023,3,5.04
48.0,-111.25,2023,3,4.5
48.0,-110.625,2023,3,5.0
48.0,-110.0,2023,3,4.54
48.0,-109.375,2023,3,4.74
48.0,-108.75,2023,3,5.03
48.5,-111.25,2023,3,4.46
48.5,-110.625,2023,3,4.58
48.5,-110.0,2023,3,4.86
48.5,-109.375,2023,3,5.04
48.5,-108.75,2023,3,4.82
45.5,-111.25,2023,4,4.64
45.5,-110.625,2023,4,4.78
45.5,-110.0,2023,4,6.64
45.5,-109.375,2023,4,8.71
45.5,-108.75,2023,4,6.73
46.0,-111.25,2023,4,4.33
46.0,-110.625,2023,4,4.98
46.0,-110.0,2023,4,7.78
46.0,-109.375,2023,4,9.18
46.0,-108.75,2023,4,8.51
46.5,-111.25,2023,4,3.56
46.5,-110.625,2023,4,4.9
46.5,-110.0,2023,4,6.8
46.5,-109.375,2023,4,7.4
46.5,-108.75,2023,4,7.17
47.0,-111.25,2023,4,4.98
47.0,-110.625,2023,4,6.37
47.0,-110.0,2023,4,6.93
47.0,-109.375,2023,4,7.59
47.0,-108.75,2023,4,8.43
47.5,-111.25,2023,4,5.91
47.5,-110.625,2023,4,7.88
47.5,-110.0,2023,4,8.51
47.5,-109.375,2023,4,8.83
47.5,-108.75,2023,4,8.84
48.0,-111.25,2023,4,7.22
48.0,-110.625,2023,4,7.51
48.0,-110.0,2023,4,7.66
48.0,-109.375,2023,4,8.1
48.0,-108.75,2023,4,7.47
48.5,-111.25,2023,4,7.92
48.5,-110.625,2023,4,7.08
48.5,-110.0,2023,4,6.49
48.5,-109.375,2023,4,6.83
48.5,-108.75,2023,4,6.56
45.5,-111.25,2023,5,4.7
45.5,-110.625,2023,5,4.94
45.5,-110.0,2023,5,6.44
45.5,-109.375,2023,5,6.22
45.5,-108.75,2023,5,5.13
46.0,-111.25,2023,5,3.57
46.0,-110.625,2023,5,3.66
46.0,-110.0,2023,5,5.35
46.0,-109.375,2023,5,5.33
46.0,-108.75,2023,5,3.48
46.5,-111.25,2023,5,3.23
46.5,-110.625,2023,5,3.62
46.5,-110.0,2023,5,5.6
46.5,-109.375,2023,5,5.16
46.5,-108.75,2023,5,4.28
47.0,-111.25,2023,5,4.17
47.0,-110.625,2023,5,4.2
47.0,-110.0,2023,5,4.12
47.0,-109.375,2023,5,5.22
47.0,-108.75,2023,5,5.07
47.5,-111.25,2023,5,3.93
47.5,-110.625,2023,5,3.86
47.5,-110.0,2023,5,4.0
47.5,-109.375,2023,5,5.81
47.5,-108.75,2023,5,4.69
48.0,-111.25,2023,5,3.13
48.0,-110.625,2023,5,4.45
48.0,-110.0,2023,5,6.29
48.0,-109.375,2023,5,5.98
48.0,-108.75,2023,5,4.5
48.5,-111.25,2023,5,3.29
48.5,-110.625,2023,5,3.9
48.5,-110.0,2023,5,6.14
48.5,-109.375,2023,5,6.36
48.5,-108.75,2023,5,5.28
45.5,-111.25,2023,6,3.24
45.5,-110.625,2023,6,3.73
45.5,-110.0,2023,6,5.09
45.5,-109.375,2023,6,6.45
45.5,-108.75,2023,6,4.05
46.0,-111.25,2023,6,3.67
46.0,-110.625,2023,6,4.23
46.0,-110.0,2023,6,6.16
46.0,-109.375,2023,6,6.3
46.0,-108.75,2023,6,4.81
46.5,-111.25,2023,6,2.53
46.5,-110.625,2023,6,3.34
46.5,-110.0,2023,6,4.84
46.5,-109.375,2023,6,5.38
46.5,-108.75,2023,6,4.98
47.0,-111.25,2023,6,3.52
47.0,-110.625,2023,6,4.08
47.0,-110.0,2023,6,5.86
47.0,-109.375,2023,6,6.15
47.0,-108.75,2023,6,6.31
47.5,-111.25,2023,6,5.33
47.5,-110.625,2023,6,6.0
47.5,-110.0,2023,6,6.06
47.5,-109.375,2023,6,5.58
47.5,-108.75,2023,6,5.09
48.0,-111.25,2023,6,4.84
48.0,-110.625,2023,6,5.12
48.0,-110.0,2023,6,4.82
48.0,-109.375,2023,6,5.21
48.0,-108.75,2023,6,5.45
48.5,-111.25,2023,6,4.8
48.5,-110.625,2023,6,5.32
48.5,-110.0,2023,6,5.92
48.5,-109.375,2023,6,6.41
48.5,-108.75,2023,6,6.02
45.5,-111.25,2023,7,4.14
45.5,-110.625,2023,7,4.59
45.5,-110.0,2023,7,5.65
45.5,-109.375,2023,7,7.02
45.5,-108.75,2023,7,4.69
46.0,-111.25,2023,7,4.24
46.0,-110.625,2023,7,4.05
46.0,-110.0,2023,7,5.87
46.0,-109.375,2023,7,6.78
46.0,-108.75,2023,7,5.59
46.5,-111.25,2023,7,3.16
46.5,-110.625,2023,7,3.78
46.5,-110.0,2023,7,6.44
46.5,-109.375,2023,7,6.4
46.5,-108.75,2023,7,6.45
47.0,-111.25,2023,7,4.48
47.0,-110.625,2023,7,5.63
47.0,-110.0,2023,7,5.53
47.0,-109.375,2023,7,4.99
47.0,-108.75,2023,7,6.29
47.5,-111.25,2023,7,7.1
47.5,-110.625,2023,7,7.46
47.5,-110.0,2023,7,5.74
47.5,-109.375,2023,7,5.24
47.5,-108.75,2023,7,5.92
48.0,-111.25,2023,7,6.27
48.0,-110.625,2023,7,5.94
48.0,-110.0,2023,7,5.23
48.0,-109.375,2023,7,5.99
48.0,-108.75,2023,7,6.31
48.5,-111.25,2023,7,4.85
48.5,-110.625,2023,7,5.46
48.5,-110.0,2023,7,6.1
48.5,-109.375,2023,7,6.48
48.5,-108.75,2023,7,6.15
45.5,-111.25,2023,8,5.46
45.5,-110.625,2023,8,5.58
45.5,-110.0,2023,8,6.99
45.5,-109.375,2023,8,6.89
45.5,-108.75,2023,8,5.0
46.0,-111.25,2023,8,5.98
46.0,-110.625,2023,8,5.99
46.0,-110.0,2023,8,7.62
46.0,-109.375,2023,8,6.66
46.0,-108.75,2023,8,6.38
46.5,-111.25,2023,8,4.79
46.5,-110.625,2023,8,5.86
46.5,-110.0,2023,8,7.48
46.5,-109.375,2023,8,7.52
46.5,-108.75,2023,8,7.77
47.0,-111.25,2023,8,6.23
47.0,-110.625,2023,8,6.83
47.0,-110.0,2023,8,7.16
